country_code,year,fiscal_balance_pct_gdp,gross_debt_pct_gdp
AZE,2021,4.205292785733966,26.34877343267184
AZE,2022,5.963105133278272,17.32412648248486
AZE,2023,7.921119913948853,21.80682929364793
AZE,2024,4.054097663446281,21.64023167109533
AZE,2025,2.558504056904271,20.13064123816754
AZE,2026,1.777020082992495,20.04293542346688
BDI,2010,-3.637291734510267,46.91165324624447
BDI,2011,-3.490980520608015,42.70570962525084
BDI,2012,-3.793882970206874,41.43049155076163
BDI,2013,-1.898919929993443,37.85760877094767
BDI,2014,-3.929128776374857,37.97066654740921
BDI,2015,-7.559298915074861,39.92597974789258
BDI,2016,-7.111496679370264,46.11901291349699
BDI,2017,-5.006278457316846,46.90232947629783
BDI,2018,-6.658993932205187,52.97096583570663
BDI,2019,-6.402217819994944,60.0525217547862
BDI,2020,-6.578815233697574,65.89959203368217
BDI,2021,-4.599241325631201,63.59657527692115
BDI,2022,-10.73081862936972,69.82415925343082
BDI,2023,-7.697430382145286,59.89466560391525
BDI,2024,-4.827493937841171,53.05665781601585
BDI,2025,-2.981126476591115,41.18587281221188
BDI,2026,-2.538764762656403,36.99573700400873
BEL,2010,-4.13325000963545,100.2450157195478
BEL,2011,-4.441434519613357,102.7353351973745
BEL,2012,-4.348423451290935,104.3347356264951
BEL,2013,-3.163649817417901,105.0324745259327
BEL,2014,-3.175185636076739,106.5549845786857
BEL,2015,-2.475417410682056,105.5720535787341
BEL,2016,-2.430945673762507,105.47510076622
BEL,2017,-0.7632473929202901,102.4852957095948
BEL,2018,-1.048288109477423,100.0783473923376
BEL,2019,-2.047947005502184,97.57261505988161
BEL,2020,-9.034673854447439,111.2452830188679
BEL,2021,-5.402027874881187,108.5405110592494
BEL,2022,-3.601688196697363,103.1403380312805
BEL,2023,-4.006666932281499,102.1908243356309
BEL,2024,-4.36224753011582,103.8895839244718
BEL,2025,-5.256630193046193,106.3331967327925
BEL,2026,-5.128315652877558,109.199154701484
BEN,2010,-0.2755385134426923,20.99976509189976
BEN,2011,-0.9813090043125098,21.8604105411953
BEN,2012,-0.2155656657166293,19.54020638586742
BEN,2013,-1.36503398745095,18.50374599875619
BEN,2014,-1.650544396094274,22.28207466242034
BEN,2015,-5.552835896714212,30.90022982960765
BEN,2016,-4.288630664903222,35.92334975693389
BEN,2017,-4.180999388845818,39.38420688935024
BEN,2018,-2.958164481291919,40.82816700447596
BEN,2019,-0.5283887956059671,40.37464389858067
BEN,2020,-4.68177003073388,46.14207668336937
BEN,2021,-2.529492888735981,55.56725070239119
BEN,2022,-5.554661899102694,59.7349258134137
BEN,2023,-4.129498783700699,61.32410664053182
BEN,2024,-3.064048660092682,60.52683682057883
BEN,2025,-2.899999999999975,57.27215895126016
BEN,2026,-2.900000000000002,57.23044777648889
BFA,2010,-4.058343740794895,23.69426058909003
BFA,2011,-2.039418508748902,24.50366064673025
BFA,2012,-2.763269570243565,25.21059974222717
BFA,2013,-3.547978635570732,25.90063007305317
BFA,2014,-1.737416155982376,26.08579217359376
BFA,2015,-2.089716887723791,31.25155591096036
BFA,2016,-3.082403548087603,32.85449213954359
BFA,2017,-6.918727721827779,33.88512808324773
BFA,2018,-4.434287455040413,38.11376209572876
BFA,2019,-3.386741050347382,41.7340225634167
BFA,2020,-5.159541864725113,43.63687208353063
BFA,2021,-7.449626808803887,55.47858853298471
BFA,2022,-10.88904515608928,59.16463495441344
BFA,2023,-6.911613531991541,56.81771763483164
BFA,2024,-5.835994880232242,57.24690952279475
BFA,2025,-3.540000000000035,52.02661557418605
BFA,2026,-3.499999999999978,48.8469765603981
BGD,2010,-2.233345862343959,29.62265977750068
BGD,2011,-2.964583094908785,29.39301764698689
BGD,2012,-2.556051327083467,29.07802866715162
BGD,2013,-2.856794877387305,28.34399469465009
BGD,2014,-2.619012618111572,28.6826637442694
BGD,2015,-3.289744759277524,28.20581889366938
BGD,2016,-3.162914558343614,27.71982273583874
BGD,2017,-4.166970951157356,28.30601195401705
BGD,2018,-4.068500194211609,29.55290531671351
